strm,anonymized_emplid,acad_career,Anonymized_Crs_ID,crs_Campus,crs_Level,primary_section,MON,TUES,WED,THURS,FRI,SAT,SUN,Anonymized_Primary_Course_ID,Anonymized_Concurrent_Course_ID
1197,27981,UGRD,4295,Burnaby Campus,100,0,0,0,0,0,1,0,0,4281,NULL
1197,29159,UGRD,4295,Burnaby Campus,100,0,0,0,0,0,1,0,0,4281,NULL
1197,34875,UGRD,4295,Burnaby Campus,100,0,0,0,0,0,1,0,0,4281,NULL
1197,35144,UGRD,4295,Burnaby Campus,100,0,0,0,0,0,1,0,0,4281,NULL
1197,35290,UGRD,4295,Burnaby Campus,100,0,0,0,0,0,1,0,0,4281,NULL
1197,7106,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,7604,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,12543,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,13595,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,13646,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,14835,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,15654,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,17197,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,18174,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,18414,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,18682,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,18992,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,19158,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,19204,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,20541,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,21423,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,21512,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,24712,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,25577,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,25631,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,26015,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,26816,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,27685,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,27928,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,28325,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,29790,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,33323,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,33779,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,34883,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,34943,UGRD,4296,Vancouver Campus,100,1,0,0,0,1,0,0,0,4296,NULL
1197,7106,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,7604,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,12543,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,13595,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,13646,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,18414,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,18992,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,19158,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,19204,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,20541,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,21423,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,21512,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,25577,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,25631,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,26015,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,27685,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,27928,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,28325,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,33323,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,33779,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,34883,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,34943,UGRD,4297,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,14835,UGRD,4298,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,15654,UGRD,4298,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,17197,UGRD,4298,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,18174,UGRD,4298,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,18682,UGRD,4298,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,24712,UGRD,4298,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,26816,UGRD,4298,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,29790,UGRD,4298,Vancouver Campus,100,0,0,0,0,1,0,0,0,4296,NULL
1197,1583,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,4134,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,4817,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,11299,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,17975,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,19316,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,19332,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,19392,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,19678,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,20480,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,22306,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,22806,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,23089,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,23844,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,25040,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,25406,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,25879,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,26345,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,26358,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,26593,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,26755,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,27105,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,27155,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,27719,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,27988,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,28309,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,28392,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,28426,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,28648,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,29395,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,29542,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,30145,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,31338,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,31831,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,32062,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,32767,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,32967,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,33199,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,34166,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,34517,UGRD,4299,Surrey Campus,100,1,0,1,0,0,0,0,0,4299,NULL
1197,17975,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,19316,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,19332,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,19678,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,22306,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,23089,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,23844,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,25040,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,25406,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,26593,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,26755,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,27155,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,28426,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,28648,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,29395,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,29542,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,31338,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,32767,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,34517,UGRD,4300,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,1583,UGRD,4301,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,4817,UGRD,4301,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,19392,UGRD,4301,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,22806,UGRD,4301,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,25879,UGRD,4301,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,26345,UGRD,4301,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,27105,UGRD,4301,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,27719,UGRD,4301,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,28392,UGRD,4301,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,30145,UGRD,4301,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,34166,UGRD,4301,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,4134,UGRD,4302,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,11299,UGRD,4302,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,20480,UGRD,4302,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,26358,UGRD,4302,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,27988,UGRD,4302,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,28309,UGRD,4302,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,31831,UGRD,4302,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,32062,UGRD,4302,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,32967,UGRD,4302,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,33199,UGRD,4302,Surrey Campus,100,0,0,1,0,0,0,0,0,4299,NULL
1197,4141,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,4312,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,5108,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,5176,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,5703,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,6000,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,7236,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,8629,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,9032,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,9958,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,10001,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,10276,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,10576,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,10635,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,10738,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,10863,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,11488,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,12379,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,12608,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,12775,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,12857,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,13504,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,13522,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,13610,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,13886,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,13924,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,14115,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,14298,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,14437,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,14446,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,14537,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,14846,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,15069,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,15330,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,15674,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,15798,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,15842,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,15991,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,16076,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,16284,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,16299,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,16326,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,16472,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,16765,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,17063,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,17428,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,17431,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,17689,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,17893,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,18186,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,18784,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,18824,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,18876,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,18966,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,18980,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,18991,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,19213,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,19243,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,19287,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,19326,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,19348,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,19476,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,19479,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,19571,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,19596,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,19661,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,19705,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,19914,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,20003,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,20220,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,20316,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,20352,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,20443,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,20663,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,20762,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,20767,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,20847,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,21048,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,21120,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,21143,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,21182,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,21317,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,21382,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,21565,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,21816,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,21834,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,22113,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,22145,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,22210,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,22425,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,22451,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,22586,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,22832,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,22892,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,22899,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,22924,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,23002,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,23025,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,23194,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,23224,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,23245,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,23249,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,23325,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,23647,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,23708,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,23757,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,23765,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,23785,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,23839,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,24165,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,24411,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,24636,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,24832,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,24869,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,24878,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,24973,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,25073,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,25081,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,25152,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,25187,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,25236,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,25303,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,25434,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,25448,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,25557,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,25623,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,25778,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,25786,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,25907,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,25929,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,25959,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,26003,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,26079,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,26119,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,26274,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,26295,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,26300,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,26520,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,26613,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,26657,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,27086,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,27153,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,27220,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,27352,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,27384,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
1197,27501,UGRD,4303,Burnaby Campus,100,1,0,0,0,1,0,0,0,4303,NULL
